X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_typ,source_nam,source_ava,well_yield,well_depth,reg_name,system_nam,system_add,system_cit,system_sta,system_zip,system_con,system_pop,owner_addr,owner_city,owner_stat,owner_zip,wsw_class,intake_loc,pws_type_d
526945.581197425,271977.69440035,2904,NC0241234,Community,GUILFORD,AQUA NORTH CAROLINA INC.,22376,HF2,Groundwater,WELL #6,Permanent,28,605,WINSTON-SALEM REGIONAL OFFICE,HENSON FARMS S/D,5902A HENSON FARM RD,SUMMERFIELD,NC,27358,99,251,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
527411.905997424,272414.599800348,2905,NC0241234,Community,GUILFORD,AQUA NORTH CAROLINA INC.,22377,HF3,Groundwater,WELL #8,Permanent,91,145,WINSTON-SALEM REGIONAL OFFICE,HENSON FARMS S/D,5902A HENSON FARM RD,SUMMERFIELD,NC,27358,99,251,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
528088.321097426,270768.733300347,2906,NC0241237,Community,GUILFORD,AQUA NORTH CAROLINA INC.,22378,S01,Groundwater,WELL #1,Permanent,21,500,WINSTON-SALEM REGIONAL OFFICE,THE FARMS AT SUMMERFIELD,6891 MEADOW VIEW DR,SUMMERFIELD,NC,27358,18,46,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
519000.023097423,267020.386100348,2907,NC0241238,Community,GUILFORD,AQUA NORTH CAROLINA INC.,22379,FM1,Groundwater,WELL #2,Permanent,17,420,WINSTON-SALEM REGIONAL OFFICE,FOXBURY MEADOWS S/D,5605 FOXBURY DR,OAK RIDGE,NC,27310,31,79,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
522450.577097429,268978.691400349,2908,NC0241240,Community,GUILFORD,AQUA NORTH CAROLINA INC.,22380,OR1,Groundwater,WELL #1,Permanent,49,480,WINSTON-SALEM REGIONAL OFFICE,THE ESTATES OF OAK RIDGE LAKE,6411 PEPPERMILL DR,OAK RIDGE,NC,27310,119,300,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
522370.301197423,269464.84780035,2909,NC0241240,Community,GUILFORD,AQUA NORTH CAROLINA INC.,66083,OR3,Groundwater,WELL #3,Permanent,12,900,WINSTON-SALEM REGIONAL OFFICE,THE ESTATES OF OAK RIDGE LAKE,6411 PEPPERMILL DR,OAK RIDGE,NC,27310,119,300,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
522315.795997425,269917.463600345,2910,NC0241240,Community,GUILFORD,AQUA NORTH CAROLINA INC.,66086,OR6,Groundwater,WELL #6,Permanent,60,640,WINSTON-SALEM REGIONAL OFFICE,THE ESTATES OF OAK RIDGE LAKE,6411 PEPPERMILL DR,OAK RIDGE,NC,27310,119,300,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
522279.430797427,269768.234300345,2911,NC0241240,Community,GUILFORD,AQUA NORTH CAROLINA INC.,66253,S1A,Groundwater,WELL #1A,Permanent,49,300,WINSTON-SALEM REGIONAL OFFICE,THE ESTATES OF OAK RIDGE LAKE,6411 PEPPERMILL DR,OAK RIDGE,NC,27310,119,300,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
550309.265997424,265488.722500348,2912,NC0241242,Community,GUILFORD,PRIESTLEY MANAGEMENT,22381,S01,Groundwater,WELL #2,Permanent,45,410,WINSTON-SALEM REGIONAL OFFICE,MEADOWS AT QUARTERSTONE S/D,HITCHING POST CT,GIBSONVILLE,NC,27249,44,112,1842 BANKING STREET,GREENSBORO,NC,27408, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
527805.375997431,273591.582800351,2913,NC0241407,Non-Community Transient,GUILFORD,GUILFORD CO SCHOOLS,22390,100,Groundwater,WELL #1,Permanent,60,363,WINSTON-SALEM REGIONAL OFFICE,LAUGHLIN PROFESSIONAL DEVELOPMENT CENTER,7911 SUMMERFIELD RD,SUMMERFIELD,NC,27358,5,25,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
546473.286297427,273136.544100348,2914,NC0241410,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22394,W01,Groundwater,WELL #1,Permanent,8,88,WINSTON-SALEM REGIONAL OFFICE,BROWN SUMMIT SCHOOL,4720 HWY 150,BROWN SUMMIT,NC,27214,3,263,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
539831.933397429,251220.67210035,2915,NC0241413,Non-Transient Non-Community,GUILFORD,VANDALIA CHRISTIAN SCHOOL_241413,22399,500,Groundwater,WELL #5,Permanent,18,440,WINSTON-SALEM REGIONAL OFFICE,VANDALIA CHRISTIAN SCHOOL,3919 PLEASANT GARDEN RD,GREENSBORO,NC,27406,4,350,3919 PLEASANT GARDEN RD,GREENSBORO,NC,27406, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
546290.710297428,273361.435900345,2916,NC0241416,Non-Community Transient,GUILFORD,LOCUST GROVE BAPTIST CHURCH 0241416,22402,W01,Groundwater,WELL #1,Permanent,20,720,WINSTON-SALEM REGIONAL OFFICE,LOCUST GROVE BAPTIST CHURCH,4707 NC 150 EAST,BROWN SUMMIT,NC,27214,1,25,PO BOX 246 HWY 150,BROWN SUMMIT,NC,27214, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
540853.528497428,245529.548900345,2917,NC0241417,Non-Community Transient,GUILFORD,PLEASANT GARDEN METHODIST CHURCH_241417,22403,S02,Groundwater,WELL #2,Permanent,40,140,WINSTON-SALEM REGIONAL OFFICE,PLEASANT GARDEN METHODIST CHURCH,4834 PLEASANT GARDEN RD,PLEASANT GARDEN,NC,27313,1,25,PO BOX 188,PLEASANT GARDEN,NC,27313, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
517428.510097427,267251.851200344,2918,NC0241418,Non-Community Transient,GUILFORD,UNION GROVE BAPTIST CHURCH_0241418,78599,W02,Groundwater,WELL #2,Permanent,100,0,WINSTON-SALEM REGIONAL OFFICE,UNION GROVE BAPTIST CHURCH,5424 UNION GROVE RD,OAK RIDGE,NC,27310,2,25,5424 UNION GROVE RD,OAK RIDGE,NC,27310, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
521724.960097424,270031.896100346,2919,NC0241421,Non-Community Transient,GUILFORD,OAK RIDGE FIRST BAPT CH_241421,22408,W01,Groundwater,WELL #1,Permanent,40,0,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE FIRST BAPT CH,2445 OAK RIDGE RD,OAK RIDGE,NC,27310,2,25,PO BOX 471,OAK RIDGE,NC,27310, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
552053.810597428,259728.712800348,2920,NC0241422,Non-Community Transient,GUILFORD,BETHEL PRESBYTERIAN CH_241422,22409,W01,Groundwater,WELL #1,Permanent,10,225,WINSTON-SALEM REGIONAL OFFICE,BETHEL PRESBYTERIAN CHURCH,300 KNOX RD,MCLEANSVILLE,NC,27301,1,100,300 KNOX RD,MCLEANSVILLE,NC,27301, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
537205.290897429,241263.329100352,2921,NC0241424,Non-Community Transient,GUILFORD,CENTER FRIENDS MEETING,22411,W01,Groundwater,WELL #1,Permanent,4,365,WINSTON-SALEM REGIONAL OFFICE,CENTRE FRIENDS MEETING,325 EAST HWY 62,GREENSBORO,NC,27406,2,25,PO BOX 632,RANDLEMAN,NC,27317, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
545659.806797428,246947.235600347,2922,NC0241425,Non-Community Transient,GUILFORD,COMMUNITY IN CHRIST PRESBY CH_0241425,22412,W01,Groundwater,WELL #1,Permanent,10,239,WINSTON-SALEM REGIONAL OFFICE,COMMUNITY IN CHRIST PRESBY CH,5401 LIBERTY RD,GREENSBORO,NC,27406,1,25,5401 LIBERTY ROAD,GREENSBORO,NC,27406, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
541031.813997424,245664.102800349,2923,NC0241431,Non-Community Transient,GUILFORD,PLEASANT GARDEN BAPTIST CHURCH,22419,W02,Groundwater,WELL #2,Permanent,90,340,WINSTON-SALEM REGIONAL OFFICE,PLEASANT GARDEN BAPTIST CHURCH,1415 NEELEY RD,PLEASANT GARDEN,NC,27313,1,223,PO BOX 157,PLEASANT GARDEN,NC,27313, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
533127.142897426,244854.342600346,2924,NC0241439,Non-Community Transient,GUILFORD,COMMUNITY BAPTIST CHURCH_0241439,22426,W01,Groundwater,WELL #1,Permanent,20,590,WINSTON-SALEM REGIONAL OFFICE,COMMUNITY BAPTIST CHURCH,1330 BURNETTS CHAPEL RD,GREENSBORO,NC,27406,2,25,1330 BURNETTS CHAPEL ROAD,GREENSBORO,NC,27406, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
528776.392297433,273392.86980035,2925,NC0241441,Non-Community Transient,GUILFORD,FIRST BAPT CH OF SUMMERFIELD_0241441,22428,W01,Groundwater,WELL #1,Permanent,40,0,WINSTON-SALEM REGIONAL OFFICE,FIRST BAPTIST CHURCH,2300 SCALESVILLE RD,SUMMERFIELD,NC,27358,1,400,2300 SCALESVILLE RD,SUMMERFIELD,NC,27358, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
528293.484397426,273294.498300351,2926,NC0241442,Non-Community Transient,GUILFORD,SUMMERFIELD UMC_241442,22429,W01,Groundwater,WELL 31,Permanent,25,145,WINSTON-SALEM REGIONAL OFFICE,SUMMERFIELD UMC,2334 SCALESVILLE RD,SUMMERFIELD,NC,27358,1,25,PO BOX 639,SUMMERFIELD,NC,27358, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
530863.808297426,267315.068800341,2927,NC0241452,Non-Community Transient,GUILFORD,CHARITY BAPTIST CHURCH BOARD OF DEACONS,22439,W01,Groundwater,WELL #1,Permanent,40,200,WINSTON-SALEM REGIONAL OFFICE,CHARITY BAPTIST CHURCH,4079 HWY 220 NORTH,GREENSBORO,NC,27410,3,25,4079 BATTLEGROUND AVE,GREENSBORO,NC,27410, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
542800.240997427,263181.298000349,2928,NC0241457,Non-Community Transient,GUILFORD,MEMORIAL PRESBYTERIAN CHURCH_241457,22445,S02,Groundwater,WELL #2,Permanent,20,685,WINSTON-SALEM REGIONAL OFFICE,MEMORIAL PRESBYTERIAN CHURCH,2116 MCKNIGHT MILL RD,GREENSBORO,NC,27405,3,75,2116 MCKNIGHT MILL RD,GREENSBORO,NC,27405, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
535643.322397427,249922.255000349,2929,NC0241465,Non-Community Transient,GUILFORD,REHOBETH UNITED METHODIST CH_241465,22454,S01,Groundwater,WELL #1,Permanent,90,0,WINSTON-SALEM REGIONAL OFFICE,REHOBETH UNITED METH CHURCH,4475 REHOBETH CH RD,GREENSBORO,NC,27406,2,50,4475 REHOBETH CHURCH RD,GREENSBORO,NC,27406, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
519122.212797425,261604.123000346,2930,NC0241473,Non-Transient Non-Community,GUILFORD,W&W-AFCO STEEL LLC,22465,100,Groundwater,WELL #1,Permanent,113,245,WINSTON-SALEM REGIONAL OFFICE,W & W-AFCO STEEL_0241473,9035 W MARKET STREET,COLFAX,NC,27235,1,144,PO BOX 25369,OKLAHOMA CITY,OK,73125, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
519245.825197427,260443.626900345,2931,NC0241482,Non-Community Transient,GUILFORD,"KILBY, JOEL",22479,W01,Groundwater,WELL #1,Permanent,40,0,WINSTON-SALEM REGIONAL OFFICE,OUT OF DOORS MART,8510 NORCROSS RD,COLFAX,NC,27235,1,25,PO DRAWER 799,KERNERSVILLE,NC,27284, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
546804.464797429,240429.424300347,2932,NC0241489,Non-Community Transient,GUILFORD,NC YEARLY MEETING OF FRIENDS,22490,W01,Groundwater,WELL #1,Permanent,25,100,WINSTON-SALEM REGIONAL OFFICE,QUAKER LAKE CONFERENCE CENTER,1503 EAST NC 62,CLIMAX,NC,27233,14,25,1503 NC HWY 62 EAST,CLIMAX,NC,27233, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
519957.409097426,268718.403700348,2933,NC0241491,Non-Community Transient,GUILFORD,OAK RIDGE SWIM CLUB INC_241491,67475,S02,Groundwater,WELL #2,Permanent,15,320,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE SWIM CLUB,2039 OAK RIDGE RD,OAK RIDGE,NC,27310,1,50,PO BOX 442,OAK RIDGE,NC,27310, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
546702.89649743,272616.929900348,2934,NC0241499,Non-Community Transient,GUILFORD,"DELUKA, LLC",22505,S02,Groundwater,WELL #2,Permanent,10,195,WINSTON-SALEM REGIONAL OFFICE,CROOKED TREE GOLF COURSE,7643 CABER RD,BROWN SUMMIT,NC,27214,5,25,6081 SUMMIT AVENUE,BROWN SUMMIT,NC,27214, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
542269.019997426,254909.687900349,2935,NC0241500,Non-Community Transient,GUILFORD,RV RESORT HOLDINGS LLC,22508,S03,Groundwater,WELL #3,Permanent,50,310,WINSTON-SALEM REGIONAL OFFICE,GREENSBORO CAMPGROUNDS INC,1896 TROX ST-I-85N RT AT LEE S,GREENSBORO,NC,27406,97,246,1896 TROX STREET,GREENSBORO,NC,27406, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
556247.881097427,249289.828900343,2936,NC0241502,Non-Community Transient,GUILFORD,"WFO RACING, LLC",22511,W02,Groundwater,WELL #2,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,PIEDMONT DRAGWAY,6750 HOLTS STORE ROAD,JULIAN,NC,27283,3,25,6750 HOLTS STORE ROAD,JULIAN,NC,27283, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
542813.038997426,244279.007900348,2937,NC0241513,Non-Community Transient,GUILFORD,GUILFORD COUNTY PROP MGMT & PARKS,22523,W03,Groundwater,CAMP JOY WELL,Permanent,50,180,WINSTON-SALEM REGIONAL OFFICE,HAGAN STONE PARK,5920 HAGAN STONE PRK RD,PLEASANT GARDEN,NC,27313,7,25,"301 WEST MARKET ST, 4TH FLOOR",GREENSBORO,NC,27401, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
543285.871297428,244315.216000345,2938,NC0241513,Non-Community Transient,GUILFORD,GUILFORD COUNTY PROP MGMT & PARKS,22524,W04,Groundwater,MARINA WELL,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,HAGAN STONE PARK,5920 HAGAN STONE PRK RD,PLEASANT GARDEN,NC,27313,7,25,"301 WEST MARKET ST, 4TH FLOOR",GREENSBORO,NC,27401, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
534745.080697423,248267.907100348,2939,NC0241525,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22537,S03,Groundwater,WELL #3,Permanent,60,405,WINSTON-SALEM REGIONAL OFFICE,SUMNER ELEM SCHOOL,1915 HARRIS DRIVE,GREENSBORO,NC,27406,9,591,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
528328.551697426,271920.832200348,2940,NC0241527,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,72339,W05,Groundwater,WELL #5,Permanent,34,400,WINSTON-SALEM REGIONAL OFFICE,SUMMERFIELD ELEM SCHOOL,7501 SUMMERFIELD RD,SUMMERFIELD,NC,27358,6,636,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
532241.559597423,244244.033400347,2941,NC0241529,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22543,S03,Groundwater,WELL #3,Permanent,20,410,WINSTON-SALEM REGIONAL OFFICE,SOUTHERN HIGH SCHOOL,5700 DRAKE RD,GREENSBORO,NC,27401,5,1034,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
541022.876897432,245486.530900352,2942,NC0241533,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22548,100,Groundwater,WELL #1,Permanent,65,360,WINSTON-SALEM REGIONAL OFFICE,PLEASANT GARDEN SCHOOL,4833 PLEASANT GARDEN ROAD,PLEASANT GARDEN,NC,27313,3,524,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
520284.668297425,268557.994600348,2943,NC0241535,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22551,S04,Groundwater,WELL #4,Permanent,137,600,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE ELEM SCHOOL,2050 OAK RIDGE RD,OAK RIDGE,NC,27310,1,790,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
548890.913997427,267570.49780035,2944,NC0241537,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,66888,W09,Groundwater,WELL #9,Permanent,170,580,WINSTON-SALEM REGIONAL OFFICE,NORTHEAST CONSOLIDATED SCHOOL,6700 MCLEANSVILLE RD,MCLEANSVILLE,NC,27301,27,2150,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
554797.239597424,243830.392600346,2945,NC0241538,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22557,200,Groundwater,WELL #2,Permanent,16,385,WINSTON-SALEM REGIONAL OFFICE,NATHANIEL GREENE ELEM SCHOOL,2717 NC 62 EAST,LIBERTY,NC,27298,4,301,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
520882.752997428,269382.405100346,2946,NC0241539,Community,GUILFORD,OAK RIDGE FOUNDATION INC,22558,W01,Groundwater,WELL #1,Permanent,110,0,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE MILITARY ACADEMY,2317 OAK RIDGE RD,OAK RIDGE,NC,27310,19,150,2317 OAK RIDGE ROAD,OAK RIDGE,NC,27310, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
521000.69459743,269381.567100348,2947,NC0241539,Community,GUILFORD,OAK RIDGE FOUNDATION INC,22559,W02,Groundwater,WELL #2,Permanent,55,125,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE MILITARY ACADEMY,2317 OAK RIDGE RD,OAK RIDGE,NC,27310,19,150,2317 OAK RIDGE ROAD,OAK RIDGE,NC,27310, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
524990.019097424,276394.184700351,2948,NC0241553,Non-Community Transient,GUILFORD,"JOYNER, JERRY",22577,W01,Groundwater,WELL #1,Permanent,40,0,WINSTON-SALEM REGIONAL OFFICE,PARKERS RESTAURANT,6903 HWY 158 EAST,STOKESDALE,NC,27357,6,50,6903 HWY 158,STOKESDALE,NC,27357, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
516036.214197426,262340.302200347,2949,NC0241556,Non-Community Transient,GUILFORD,"CALHOUN, JACK",22580,W01,Groundwater,WELL #1,Permanent,7,180,WINSTON-SALEM REGIONAL OFFICE,DOUBLE D BURNOUT SALOON,1408 MOUNTAIN STREET,KERNERSVILLE,NC,27284,1,25,817 BIRCH LN,KERNERSVILLE,NC,27284, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
531486.797197432,268765.69660035,2950,NC0241560,Non-Community Transient,GUILFORD,GUILFORD CO PROPERTY MANAGEMENT,22585,W01,Groundwater,WELL #1,Permanent,40,0,WINSTON-SALEM REGIONAL OFFICE,BUR-MIL PARK,5834 OWLS ROOST RD,GREENSBORO,NC,27410,5,25,201 WEST MARKET STREET,GREENSBORO,NC,27401, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
536433.37589743,240123.995500343,2951,NC0241565,Non-Community Transient,GUILFORD,"LUCK, LARRY",74160,W02,Groundwater,WELL #2,Permanent,1,440,WINSTON-SALEM REGIONAL OFFICE,LARRY & FRANK`S DRIVE-IN,5624 RANDLEMAN RD,RANDLEMAN,NC,27317,1,25,5624 RANDLEMAN RD,RANDLEMAN,NC,27317, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
541121.837297423,245628.573700346,2952,NC0241580,Non-Community Transient,GUILFORD,"ELKINS, WILSON",22609,W01,Groundwater,WELL #1,Permanent,50,0,WINSTON-SALEM REGIONAL OFFICE,PLEASANT GARDEN FAMILY PRACTIC,1500 NEELEY RD,PLEASANT GARDEN,NC,27313,1,50,1500 NEELLEY ROAD,PLEASANT GARDEN,NC,27406, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
521430.326097428,270076.857300347,2953,NC0241588,Non-Transient Non-Community,GUILFORD,OAK RIDGE METHODIST CHURCH_241588,22621,S02,Groundwater,WELL #2,Permanent,21,582,WINSTON-SALEM REGIONAL OFFICE,OAK RIDGE METHODIST CHURCH,2424 OAK RIDGE ROAD,OAK RIDGE,NC,27310,2,159,2424 OAK RIDGE RD,OAK RIDGE,NC,27310, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
546341.977197432,262843.831500351,2954,NC0241608,Non-Transient Non-Community,GUILFORD,NC DOT_0241608,22641,S01,Groundwater,WELL #1,Permanent,30,519,WINSTON-SALEM REGIONAL OFFICE,DOT-CAMP BURTON MAINT YARD,4261 CAMP BURTON RD,MCLEANSVILLE,NC,27301,6,100,4261 CAMP BURTON RD,MCLEANSVILLE,NC,27301, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
520850.487897423,257029.522600345,2955,NC0241609,Non-Transient Non-Community,GUILFORD,CC OF SEVENTH DAY ADVENTIST_0241609,74688,W02,Groundwater,WELL #2,Permanent,15,600,WINSTON-SALEM REGIONAL OFFICE,TRI CITY JUNIOR ACADEMY,8000 CLINARD FARMS RD,HIGH POINT,NC,27265,1,210,2701 EWT HARRIS BLVD,CHARLOTTE,NC,28213, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
547117.734697431,266210.765000349,2956,NC0241611,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22645,300,Groundwater,WELL #3,Permanent,117,505,WINSTON-SALEM REGIONAL OFFICE,MADISON ELEM SCHOOL,3600 HINES CHAPEL RD,MCLEANSVILLE,NC,27301,4,215,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
532200.635297423,243736.65170035,2957,NC0241615,Non-Transient Non-Community,GUILFORD,GUILFORD CO SCHOOLS,22653,100,Groundwater,WELL #1,Permanent,16,500,WINSTON-SALEM REGIONAL OFFICE,SOUTHERN PRIMARY SCHOOL,5720 DRAKE ROAD,GREENSBORO,NC,27406,1,330,3920 NACO ROAD,GREENSBORO,NC,27401, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
